[1.0, 700, 0.05290322580645162, 9, 8]
[1.0, 700, 0.05290322580645162, 9, 8]
[1.0, 700, 0.15096774193548387, 3, 7]
[1.0, 700, 0.15096774193548387, 9, 8]
[1.0, 980, 0.05290322580645162, 7, 8]
[1.0, 980, 0.15096774193548387, 3, 7]
[1.0, 980, 0.16322580645161291, 7, 3]
[1.0, 980, 0.17548387096774196, 7, 3]
[1.0, 980, 0.2, 7, 3]
[1.0, 980, 0.2, 7, 3]
